category,Relevant by ASReview LAB,Random relevant
2122,281,21
2123,281,21
2124,281,21
2125,281,21
2126,281,21
2127,281,21
2128,281,21
2129,281,21
2130,281,21
2131,281,21
2132,281,21
2133,281,21
2134,281,21
2135,281,21
2136,281,21
2137,281,21
2138,281,21
2139,281,21
2140,281,21
2141,281,21
2142,281,21
2143,281,21
2144,281,21
2145,281,21
2146,281,21
2147,281,21
2148,281,21
2149,281,21
2150,282,21
2151,282,21
2152,282,21
2153,282,21
2154,282,21
2155,282,21
2156,282,21
2157,282,21
2158,282,21
2159,282,21
2160,282,21
2161,282,21
2162,282,21
2163,282,21
2164,282,21
2165,282,21
2166,283,21
2167,283,21
2168,283,21
2169,283,21
2170,283,21
2171,283,21
2172,283,21
2173,283,21
2174,283,21
2175,283,21
2176,283,22
2177,283,22
2178,283,22
2179,283,22
2180,283,22
2181,283,22
2182,283,22
2183,283,22
2184,283,22
2185,283,22
2186,283,22
2187,283,22
2188,283,22
2189,283,22
2190,283,22
2191,283,22
2192,283,22
2193,283,22
2194,283,22
2195,283,22
2196,283,22
2197,283,22
2198,283,22
2199,283,22
2200,283,22
2201,283,22
2202,283,22
2203,284,22
2204,284,22
2205,284,22
2206,284,22
2207,284,22
2208,284,22
2209,284,22
2210,284,22
2211,284,22
2212,284,22
2213,284,22
2214,285,22
2215,285,22
2216,285,22
2217,285,22
2218,285,22
2219,285,22
2220,285,22
2221,285,22
2222,285,22
2223,285,22
2224,285,22
2225,285,22
2226,285,22
2227,285,22
2228,285,22
2229,285,22
2230,285,22
2231,285,22
2232,285,22
2233,285,22
2234,285,22
2235,285,22
2236,285,22
2237,285,22
2238,285,22
2239,285,22
2240,285,22
2241,285,22
2242,285,22
2243,285,22
2244,285,22
2245,285,22
2246,285,22
2247,285,22
2248,285,22
2249,285,22
2250,285,22
2251,285,22
2252,285,22
2253,285,22
2254,285,22
2255,285,22
2256,285,22
2257,285,22
2258,285,22
2259,285,22
2260,285,22
2261,285,22
2262,285,22
2263,285,22
2264,285,22
2265,285,22
2266,285,22
2267,285,22
2268,285,22
2269,285,22
2270,285,22
2271,285,22
2272,285,22
2273,285,22
2274,285,22
2275,285,22
2276,285,22
2277,285,23
2278,285,23
2279,285,23
2280,285,23
2281,285,23
2282,285,23
2283,286,23
2284,286,23
2285,286,23
2286,286,23
2287,286,23
2288,286,23
2289,286,23
2290,286,23
2291,286,23
2292,286,23
2293,286,23
2294,286,23
2295,286,23
2296,286,23
2297,286,23
2298,286,23
2299,286,23
2300,286,23
2301,286,23
2302,286,23
2303,286,23
2304,286,23
2305,286,23
2306,286,23
2307,286,23
2308,286,23
2309,286,23
2310,286,23
2311,286,23
2312,286,23
2313,286,23
2314,286,23
2315,286,23
2316,286,23
2317,286,23
2318,286,23
2319,286,23
2320,286,23
2321,286,23
2322,286,23
2323,286,23
2324,287,23
2325,287,23
2326,287,23
2327,287,23
2328,287,23
2329,287,23
2330,287,23
2331,287,23
2332,287,23
2333,287,23
2334,287,23
2335,287,23
2336,287,23
2337,287,23
2338,287,23
2339,287,23
2340,287,23
2341,287,23
2342,287,23
2343,287,23
2344,287,23
2345,287,23
2346,287,23
2347,287,23
2348,287,23
2349,287,23
2350,287,23
2351,287,23
2352,287,23
2353,287,23
2354,287,23
2355,287,23
2356,287,23
2357,287,23
2358,287,23
2359,287,23
2360,287,23
2361,287,23
2362,287,23
2363,287,23
2364,287,23
2365,287,23
2366,287,23
2367,287,23
2368,287,23
2369,287,23
2370,287,23
2371,287,23
2372,287,23
2373,287,23
2374,287,23
2375,287,23
2376,287,23
2377,287,23
2378,287,24
2379,287,24
2380,287,24
2381,287,24
2382,287,24
2383,287,24
2384,287,24
2385,287,24
2386,287,24
2387,287,24
2388,287,24
2389,287,24
2390,287,24
2391,287,24
2392,287,24
2393,287,24
2394,287,24
2395,287,24
2396,287,24
2397,287,24
2398,287,24
2399,287,24
2400,287,24
2401,287,24
2402,287,24
2403,287,24
2404,287,24
2405,287,24
2406,287,24
2407,287,24
2408,287,24
2409,287,24
2410,287,24
2411,287,24
2412,287,24
2413,287,24
2414,287,24
2415,287,24
2416,287,24
2417,287,24
2418,287,24
2419,287,24
2420,287,24
2421,287,24
2422,287,24
2423,287,24
2424,287,24
2425,287,24
2426,287,24
2427,287,24
2428,287,24
2429,287,24
2430,287,24
2431,287,24
2432,287,24
2433,287,24
2434,287,24
2435,287,24
2436,287,24
2437,287,24
2438,287,24
2439,287,24
2440,287,24
2441,287,24
2442,287,24
2443,287,24
2444,287,24
2445,287,24
2446,287,24
2447,287,24
2448,287,24
2449,287,24
2450,287,24
2451,287,24
2452,287,24
2453,287,24
2454,287,24
2455,287,24
2456,287,24
2457,287,24
2458,287,24
2459,287,24
2460,287,24
2461,287,24
2462,287,24
2463,287,24
2464,287,24
2465,287,24
2466,287,24
2467,287,24
2468,287,24
2469,287,24
2470,287,24
2471,287,24
2472,287,24
2473,287,24
2474,287,24
2475,287,24
2476,287,24
2477,287,24
2478,287,24
2479,287,25
2480,287,25
2481,287,25
2482,287,25
2483,287,25
2484,287,25
2485,287,25
2486,287,25
2487,287,25
2488,287,25
2489,287,25
2490,287,25
2491,287,25
2492,287,25
2493,287,25
2494,287,25
2495,287,25
2496,287,25
2497,287,25
2498,287,25
2499,287,25
2500,287,25
2501,287,25
2502,287,25
2503,287,25
2504,287,25
2505,287,25
2506,287,25
2507,287,25
2508,287,25
2509,287,25
2510,287,25
2511,287,25
2512,287,25
2513,287,25
2514,287,25
2515,287,25
2516,287,25
2517,287,25
2518,287,25
2519,287,25
2520,287,25
2521,287,25
2522,287,25
2523,287,25
2524,287,25
2525,287,25
2526,287,25
2527,287,25
2528,287,25
2529,287,25
2530,287,25
2531,287,25
2532,287,25
2533,288,25
2534,288,25
2535,288,25
2536,288,25
2537,288,25
2538,288,25
2539,288,25
2540,288,25
2541,288,25
2542,288,25
2543,288,25
2544,288,25
2545,288,25
2546,288,25
2547,288,25
2548,288,25
2549,288,25
2550,288,25
2551,288,25
2552,288,25
2553,288,25
2554,288,25
2555,288,25
2556,288,25
2557,288,25
2558,288,25
2559,288,25
2560,288,25
2561,288,25
2562,288,25
2563,288,25
2564,288,25
2565,288,25
2566,288,25
2567,288,25
2568,288,25
2569,288,25
2570,288,25
2571,288,25
2572,288,25
2573,288,25
2574,288,25
2575,288,25
2576,288,25
2577,288,25
2578,288,25
2579,288,25
2580,288,26
2581,289,26
2582,289,26
2583,289,26
2584,289,26
2585,289,26
2586,289,26
2587,289,26
2588,289,26
2589,289,26
2590,289,26
2591,289,26
2592,289,26
2593,289,26
2594,289,26
2595,289,26
2596,289,26
2597,289,26
2598,289,26
2599,289,26
2600,289,26
2601,289,26
2602,289,26
2603,289,26
2604,289,26
2605,289,26
2606,289,26
2607,289,26
2608,289,26
2609,289,26
2610,289,26
2611,289,26
2612,289,26
2613,289,26
2614,289,26
2615,289,26
2616,289,26
2617,289,26
2618,289,26
2619,289,26
2620,289,26
2621,289,26
2622,289,26
2623,289,26
2624,289,26
2625,289,26
2626,289,26
2627,289,26
2628,289,26
2629,289,26
2630,289,26
2631,289,26
2632,289,26
2633,289,26
2634,289,26
2635,289,26
2636,289,26
2637,289,26
2638,289,26
2639,289,26
2640,289,26
2641,289,26
2642,289,26
2643,289,26
2644,289,26
2645,289,26
2646,289,26
2647,289,26
2648,289,26
2649,289,26
2650,289,26
2651,289,26
2652,289,26
2653,289,26
2654,289,26
2655,289,26
2656,289,26
2657,289,26
2658,289,26
2659,289,26
2660,289,26
2661,289,26
2662,289,26
2663,289,26
2664,289,26
2665,289,26
2666,289,26
2667,289,26
2668,289,26
2669,289,26
2670,289,26
2671,289,26
2672,289,26
2673,289,26
2674,289,26
2675,289,26
2676,289,26
2677,289,26
2678,289,26
2679,289,26
2680,289,26
2681,289,27
2682,289,27
2683,289,27
2684,289,27
2685,289,27
2686,289,27
2687,289,27
2688,289,27
2689,289,27
2690,289,27
2691,289,27
2692,289,27
2693,289,27
2694,289,27
2695,289,27
2696,289,27
2697,289,27
2698,289,27
2699,289,27
2700,289,27
2701,289,27
2702,289,27
2703,289,27
2704,289,27
2705,289,27
2706,289,27
2707,289,27
2708,289,27
2709,289,27
2710,289,27
2711,289,27
2712,289,27
2713,289,27
2714,289,27
2715,289,27
2716,289,27
2717,289,27
2718,289,27
2719,289,27
2720,289,27
2721,289,27
2722,289,27
2723,289,27
2724,289,27
2725,289,27
2726,289,27
2727,289,27
2728,289,27
2729,289,27
2730,289,27
2731,289,27
2732,289,27
2733,289,27
2734,289,27
2735,289,27
2736,289,27
2737,289,27
2738,289,27
2739,289,27
2740,289,27
2741,289,27
2742,289,27
2743,289,27
2744,289,27
2745,289,27
2746,289,27
2747,289,27
2748,289,27
2749,289,27
2750,289,27
2751,289,27
2752,289,27
2753,289,27
2754,289,27
2755,289,27
2756,289,27
2757,289,27
2758,289,27
2759,289,27
2760,289,27
2761,289,27
2762,289,27
2763,289,27
2764,289,27
2765,289,27
2766,289,27
2767,289,27
2768,289,27
2769,289,27
2770,289,27
2771,289,27
2772,289,27
2773,289,27
2774,289,27
2775,289,27
2776,289,27
2777,289,27
2778,289,27
2779,289,27
2780,289,27
2781,289,27
2782,289,27
2783,289,28
2784,289,28
2785,289,28
2786,289,28
2787,289,28
2788,289,28
2789,289,28
2790,289,28
2791,289,28
2792,289,28
2793,289,28
2794,289,28
2795,289,28
2796,289,28
2797,289,28
2798,289,28
2799,289,28
2800,289,28
2801,289,28
2802,289,28
2803,289,28
2804,289,28
2805,289,28
2806,289,28
2807,289,28
2808,289,28
2809,289,28
2810,289,28
2811,289,28
2812,289,28
2813,289,28
2814,289,28
2815,289,28
2816,289,28
2817,289,28
2818,289,28
2819,289,28
2820,289,28
2821,289,28
2822,289,28
2823,289,28
2824,289,28
2825,289,28
2826,289,28
2827,289,28
2828,289,28
2829,289,28
2830,289,28
2831,289,28
2832,289,28
2833,289,28
2834,289,28
2835,289,28
2836,289,28
2837,289,28
2838,289,28
2839,289,28
2840,289,28
2841,289,28
2842,289,28
2843,289,28
2844,289,28
2845,289,28
2846,289,28
2847,289,28
2848,289,28
2849,289,28
2850,289,28
2851,289,28
2852,289,28
2853,289,28
2854,289,28
2855,289,28
2856,289,28
2857,289,28
2858,289,28
2859,289,28
2860,289,28
2861,289,28
2862,289,28
2863,289,28
2864,289,28
2865,289,28
2866,289,28
2867,289,28
2868,289,28
2869,289,28
2870,289,28
2871,289,28
2872,289,28
2873,289,28
2874,289,28
2875,289,28
2876,289,28
2877,289,28
2878,289,28
2879,289,28
2880,289,28
2881,289,28
2882,289,28
2883,289,28
2884,289,29
2885,289,29
2886,289,29
2887,289,29
2888,289,29
2889,289,29
2890,289,29
2891,289,29
2892,289,29
2893,289,29
2894,289,29
2895,289,29
2896,289,29
2897,289,29
2898,289,29
2899,289,29
2900,289,29
2901,289,29
2902,289,29
2903,289,29
2904,289,29
2905,289,29
2906,289,29
2907,289,29
2908,289,29
2909,289,29
2910,289,29
2911,289,29
2912,289,29
2913,289,29
2914,289,29
2915,289,29
2916,289,29
2917,289,29
2918,289,29
2919,289,29
2920,289,29
2921,289,29
2922,289,29
2923,289,29
2924,289,29
2925,289,29
2926,289,29
2927,290,29
2928,290,29
2929,290,29
2930,290,29
2931,290,29
2932,290,29
2933,290,29
2934,290,29
2935,290,29
2936,290,29
2937,290,29
2938,290,29
2939,290,29
2940,290,29
2941,290,29
2942,290,29
2943,290,29
2944,290,29
2945,290,29
2946,290,29
2947,290,29
2948,290,29
2949,290,29
2950,290,29
2951,290,29
2952,290,29
2953,290,29
2954,290,29
2955,290,29
2956,290,29
2957,290,29
2958,290,29
2959,290,29
2960,290,29
2961,290,29
2962,290,29
2963,290,29
2964,290,29
2965,290,29
2966,290,29
2967,290,29
2968,290,29
2969,290,29
2970,290,29
2971,290,29
2972,290,29
2973,290,29
2974,290,29
2975,290,29
2976,290,29
2977,290,29
2978,290,29
2979,290,29
2980,290,29
2981,290,29
2982,290,29
2983,290,29
2984,290,29
2985,290,30
2986,290,30
2987,290,30
2988,290,30
2989,290,30
2990,290,30
2991,290,30
2992,290,30
2993,290,30
2994,290,30
2995,290,30
2996,290,30
2997,290,30
2998,290,30
2999,290,30
3000,290,30
3001,290,30
3002,290,30
3003,290,30
3004,290,30
3005,290,30
3006,290,30
3007,290,30
3008,290,30
3009,290,30
3010,290,30
3011,290,30
3012,290,30
3013,290,30
3014,290,30
3015,290,30
3016,290,30
3017,290,30
3018,290,30
3019,290,30
3020,290,30
3021,290,30
3022,290,30
3023,290,30
3024,290,30
3025,290,30
3026,290,30
3027,290,30
3028,290,30
3029,290,30
3030,290,30
3031,290,30
3032,290,30
3033,290,30
3034,290,30
3035,290,30
3036,290,30
3037,290,30
3038,290,30
3039,290,30
3040,290,30
3041,290,30
3042,290,30
3043,290,30
3044,290,30
3045,290,30
3046,290,30
3047,290,30
3048,290,30
3049,290,30
3050,290,30
3051,290,30
3052,290,30
3053,290,30
3054,290,30
3055,290,30
3056,290,30
3057,290,30
3058,290,30
3059,290,30
3060,290,30
3061,290,30
3062,290,30
3063,290,30
3064,290,30
3065,290,30
3066,290,30
3067,290,30
3068,290,30
3069,290,30
3070,290,30
3071,290,30
3072,290,30
3073,290,30
3074,290,30
3075,290,30
3076,290,30
3077,290,30
3078,290,30
3079,290,30
3080,290,30
3081,290,30
3082,290,30
3083,290,30
3084,290,30
3085,290,30
3086,290,31
3087,290,31
3088,290,31
3089,290,31
3090,290,31
3091,290,31
3092,290,31
3093,290,31
3094,290,31
3095,290,31
3096,290,31
3097,290,31
3098,290,31
3099,290,31
3100,290,31
3101,290,31
3102,290,31
3103,290,31
3104,290,31
3105,290,31
3106,290,31
3107,290,31
3108,290,31
3109,290,31
3110,290,31
3111,290,31
3112,290,31
3113,290,31
3114,290,31
3115,290,31
3116,290,31
3117,290,31
3118,290,31
3119,290,31
3120,290,31
3121,290,31
3122,290,31
3123,290,31
3124,290,31
3125,290,31
3126,290,31
3127,290,31
3128,290,31
3129,290,31
3130,290,31
3131,290,31
3132,290,31
3133,290,31
3134,290,31
3135,290,31
3136,290,31
3137,290,31
3138,290,31
3139,290,31
3140,290,31
3141,290,31
3142,290,31
3143,290,31
3144,290,31
3145,290,31
3146,291,31
3147,291,31
3148,291,31
3149,291,31
3150,291,31
3151,291,31
3152,291,31
3153,291,31
3154,291,31
3155,291,31
3156,291,31
3157,291,31
3158,291,31
3159,291,31
3160,291,31
3161,291,31
3162,291,31
3163,291,31
3164,291,31
3165,291,31
3166,291,31
3167,291,31
3168,291,31
3169,291,31
3170,291,31
3171,291,31
3172,291,31
3173,291,31
3174,291,31
3175,291,31
3176,291,31
3177,291,31
3178,291,31
3179,291,31
3180,291,31
3181,291,31
3182,291,31
3183,291,31
3184,291,31
3185,291,31
3186,291,31
3187,291,32
3188,291,32
3189,291,32
3190,291,32
3191,291,32
3192,291,32
3193,291,32
3194,291,32
3195,291,32
3196,291,32
3197,291,32
3198,291,32
3199,291,32
3200,291,32
3201,291,32
3202,291,32
3203,291,32
3204,291,32
3205,291,32
3206,291,32
3207,291,32
3208,291,32
3209,291,32
3210,291,32
3211,291,32
3212,291,32
3213,291,32
3214,291,32
3215,291,32
3216,291,32
3217,291,32
3218,291,32
3219,291,32
3220,291,32
3221,291,32
3222,291,32
3223,291,32
3224,292,32
3225,292,32
3226,292,32
3227,292,32
3228,292,32
3229,292,32
3230,292,32
3231,292,32
3232,292,32
3233,292,32
3234,292,32
3235,292,32
3236,292,32
3237,292,32
3238,292,32
3239,292,32
3240,292,32
3241,292,32
3242,292,32
3243,292,32
3244,292,32
3245,292,32
3246,292,32
3247,292,32
3248,292,32
3249,292,32
3250,292,32
3251,292,32
3252,292,32
3253,292,32
3254,292,32
3255,292,32
3256,292,32
3257,292,32
3258,292,32
3259,292,32
3260,292,32
3261,292,32
3262,292,32
3263,292,32
3264,292,32
3265,292,32
3266,292,32
3267,292,32
3268,292,32
3269,292,32
3270,292,32
3271,292,32
3272,292,32
3273,292,32
3274,292,32
3275,292,32
3276,292,32
3277,292,32
3278,292,32
3279,292,32
3280,292,32
3281,292,32
3282,292,32
3283,292,32
3284,292,32
3285,292,32
3286,292,32
3287,292,32
3288,292,33
3289,292,33
3290,292,33
3291,292,33
3292,292,33
3293,292,33
3294,292,33
3295,292,33
3296,292,33
3297,292,33
3298,292,33
3299,292,33
3300,292,33
3301,292,33
3302,292,33
3303,292,33
3304,292,33
3305,292,33
3306,292,33
3307,292,33
3308,292,33
3309,292,33
3310,292,33
3311,292,33
3312,292,33
3313,292,33
3314,292,33
3315,292,33
3316,292,33
3317,292,33
3318,292,33
3319,292,33
3320,292,33
3321,292,33
3322,292,33
3323,292,33
3324,292,33
3325,292,33
3326,292,33
3327,292,33
3328,292,33
3329,292,33
3330,292,33
3331,292,33
3332,292,33
3333,292,33
3334,292,33
3335,292,33
3336,292,33
3337,292,33
3338,292,33
3339,292,33
3340,292,33
3341,292,33
3342,292,33
3343,292,33
3344,292,33
3345,292,33
3346,292,33
3347,292,33
3348,292,33
3349,292,33
3350,292,33
3351,292,33
3352,292,33
3353,292,33
3354,292,33
3355,292,33
3356,292,33
3357,292,33
3358,292,33
3359,292,33
3360,292,33
3361,292,33
3362,292,33
3363,292,33
3364,292,33
3365,292,33
3366,292,33
3367,292,33
3368,292,33
3369,292,33
3370,292,33
3371,292,33
3372,292,33
3373,292,33
3374,292,33
3375,292,33
3376,292,33
3377,292,33
3378,292,33
3379,292,33
3380,292,33
3381,292,33
3382,292,33
3383,292,33
3384,292,33
3385,292,33
3386,292,33
3387,292,33
3388,292,33
3389,292,33
3390,292,34
3391,292,34
3392,292,34
3393,292,34
3394,292,34
3395,292,34
3396,292,34
3397,292,34
3398,292,34
3399,292,34
3400,292,34
3401,292,34
3402,292,34
3403,292,34
3404,292,34
3405,292,34
3406,292,34
3407,292,34
3408,292,34
3409,292,34
3410,292,34
3411,292,34
3412,292,34
3413,292,34
3414,292,34
3415,292,34
3416,292,34
3417,292,34
3418,292,34
3419,292,34
3420,292,34
3421,292,34
3422,292,34
3423,292,34
3424,292,34
3425,292,34
3426,292,34
3427,292,34
3428,292,34
3429,292,34
3430,292,34
3431,292,34
3432,292,34
3433,292,34
3434,292,34
3435,292,34
3436,293,34
3437,293,34
3438,293,34
3439,293,34
3440,293,34
3441,293,34
3442,293,34
3443,293,34
3444,293,34
3445,293,34
3446,293,34
3447,293,34
3448,293,34
3449,293,34
3450,293,34
3451,293,34
3452,293,34
3453,293,34
3454,293,34
3455,293,34
3456,293,34
3457,293,34
3458,293,34
3459,293,34
3460,293,34
3461,293,34
3462,293,34
3463,293,34
3464,293,34
3465,293,34
3466,293,34
3467,293,34
3468,293,34
3469,293,34
3470,293,34
3471,293,34
3472,293,34
3473,293,34
3474,293,34
3475,293,34
3476,293,34
3477,293,34
3478,293,34
3479,293,34
3480,293,34
3481,293,34
3482,293,34
3483,293,34
3484,293,34
3485,293,34
3486,293,34
3487,293,34
3488,293,34
3489,293,34
3490,293,34
3491,293,35
3492,293,35
3493,293,35
3494,293,35
3495,293,35
3496,293,35
3497,293,35
3498,293,35
3499,293,35
3500,293,35
3501,293,35
3502,293,35
3503,293,35
3504,293,35
3505,293,35
3506,293,35
3507,293,35
3508,293,35
3509,293,35
3510,293,35
3511,293,35
3512,293,35
3513,293,35
3514,293,35
3515,293,35
3516,293,35
3517,293,35
3518,293,35
3519,293,35
3520,293,35
3521,293,35
3522,293,35
3523,293,35
3524,293,35
3525,293,35
3526,293,35
3527,293,35
3528,293,35
3529,293,35
3530,293,35
3531,293,35
3532,293,35
3533,293,35
3534,293,35
3535,293,35
3536,293,35
3537,293,35
3538,293,35
3539,293,35
3540,293,35
3541,293,35
3542,293,35
3543,293,35
3544,293,35
3545,293,35
3546,293,35
3547,293,35
3548,293,35
3549,293,35
3550,293,35
3551,293,35
3552,293,35
3553,293,35
3554,293,35
3555,293,35
3556,293,35
3557,293,35
3558,293,35
3559,293,35
3560,293,35
3561,293,35
3562,293,35
3563,293,35
3564,293,35
3565,293,35
3566,293,35
3567,293,35
3568,293,35
3569,293,35
3570,293,35
3571,293,35
3572,293,35
3573,293,35
3574,293,35
3575,293,35
3576,293,35
3577,293,35
3578,293,35
3579,293,35
3580,293,35
3581,293,35
3582,293,35
3583,293,35
3584,293,35
3585,293,35
3586,293,35
3587,293,35
3588,293,35
3589,293,35
3590,293,35
3591,293,35
3592,293,36
3593,293,36
3594,293,36
3595,293,36
3596,293,36
3597,293,36
3598,293,36
3599,293,36
3600,293,36
3601,293,36
3602,293,36
3603,293,36
3604,293,36
3605,293,36
3606,293,36
3607,293,36
3608,293,36
3609,293,36
3610,293,36
3611,293,36
3612,293,36
3613,293,36
3614,293,36
3615,293,36
3616,293,36
3617,293,36
3618,293,36
3619,293,36
3620,293,36
3621,293,36
3622,293,36
3623,293,36
3624,293,36
3625,293,36
3626,293,36
3627,293,36
3628,293,36
3629,293,36
3630,293,36
3631,293,36
3632,293,36
3633,293,36
3634,293,36
3635,293,36
3636,293,36
3637,293,36
3638,293,36
3639,293,36
3640,293,36
3641,293,36
3642,293,36
3643,293,36
3644,293,36
3645,293,36
3646,293,36
3647,293,36
3648,293,36
3649,293,36
3650,293,36
3651,293,36
3652,293,36
3653,293,36
3654,293,36
3655,293,36
3656,293,36
3657,293,36
3658,293,36
3659,293,36
3660,293,36
3661,293,36
3662,293,36
3663,293,36
3664,293,36
3665,293,36
3666,293,36
3667,293,36
3668,293,36
3669,293,36
3670,293,36
3671,293,36
3672,293,36
3673,293,36
3674,293,36
3675,293,36
3676,293,36
3677,293,36
3678,293,36
3679,293,36
3680,293,36
3681,293,36
3682,293,36
3683,293,36
3684,293,36
3685,293,36
3686,293,36
3687,293,36
3688,293,36
3689,293,36
3690,293,36
3691,293,36
3692,293,36
3693,293,37
3694,293,37
3695,293,37
3696,293,37
3697,293,37
3698,293,37
3699,293,37
3700,293,37
3701,293,37
3702,293,37
3703,293,37
3704,293,37
3705,293,37
3706,293,37
3707,293,37
3708,293,37
3709,293,37
3710,293,37
3711,293,37
3712,293,37
3713,293,37
3714,293,37
3715,293,37
3716,293,37
3717,293,37
3718,293,37
3719,293,37
3720,293,37
3721,293,37
3722,293,37
3723,293,37
3724,293,37
3725,293,37
3726,293,37
3727,293,37
3728,293,37
3729,293,37
3730,293,37
3731,293,37
3732,293,37
3733,293,37
3734,293,37
3735,293,37
3736,293,37
3737,293,37
3738,293,37
3739,293,37
3740,293,37
3741,293,37
3742,293,37
3743,293,37
3744,293,37
3745,293,37
3746,293,37
3747,293,37
3748,293,37
3749,293,37
3750,293,37
3751,293,37
3752,293,37
3753,294,37
3754,294,37
3755,294,37
3756,294,37
3757,294,37
3758,294,37
3759,294,37
3760,294,37
3761,294,37
3762,294,37
3763,294,37
3764,294,37
3765,294,37
3766,294,37
3767,294,37
3768,294,37
3769,294,37
3770,294,37
3771,294,37
3772,294,37
3773,294,37
3774,294,37
3775,294,37
3776,294,37
3777,294,37
3778,294,37
3779,294,37
3780,294,37
3781,294,37
3782,294,37
3783,294,37
3784,294,37
3785,294,37
3786,294,37
3787,294,37
3788,294,37
3789,294,37
3790,294,37
3791,294,37
3792,294,37
3793,294,37
3794,294,38
3795,294,38
3796,294,38
3797,294,38
3798,294,38
3799,294,38
3800,294,38
3801,294,38
3802,294,38
3803,294,38
3804,294,38
3805,294,38
3806,294,38
3807,294,38
3808,294,38
3809,294,38
3810,294,38
3811,294,38
3812,294,38
3813,294,38
3814,294,38
3815,294,38
3816,294,38
3817,294,38
3818,294,38
3819,294,38
3820,294,38
3821,294,38
3822,294,38
3823,294,38
3824,294,38
3825,294,38
3826,294,38
3827,294,38
3828,294,38
3829,294,38
3830,294,38
3831,294,38
3832,294,38
3833,294,38
3834,294,38
3835,294,38
3836,294,38
3837,294,38
3838,294,38
3839,294,38
3840,294,38
3841,294,38
3842,294,38
3843,294,38
3844,294,38
3845,294,38
3846,294,38
3847,294,38
3848,294,38
3849,294,38
3850,294,38
3851,294,38
3852,294,38
3853,294,38
3854,294,38
3855,294,38
3856,294,38
3857,294,38
3858,294,38
3859,294,38
3860,294,38
3861,294,38
3862,294,38
3863,294,38
3864,294,38
3865,294,38
3866,294,38
3867,294,38
3868,294,38
3869,294,38
3870,294,38
3871,294,38
3872,294,38
3873,294,38
3874,294,38
3875,294,38
3876,294,38
3877,294,38
3878,294,38
3879,294,38
3880,294,38
3881,294,38
3882,294,38
3883,294,38
3884,294,38
3885,294,38
3886,294,38
3887,294,38
3888,294,38
3889,294,38
3890,294,38
3891,294,38
3892,294,38
3893,294,38
3894,294,38
3895,294,39
3896,294,39
3897,294,39
3898,294,39
3899,294,39
3900,294,39
3901,294,39
3902,294,39
3903,294,39
3904,294,39
3905,294,39
3906,294,39
3907,294,39
3908,294,39
3909,294,39
3910,294,39
3911,294,39
3912,294,39
3913,294,39
3914,294,39
3915,294,39
3916,294,39
3917,294,39
3918,294,39
3919,294,39
3920,294,39
3921,294,39
3922,294,39
3923,294,39
3924,294,39
3925,294,39
3926,294,39
3927,294,39
3928,294,39
3929,294,39
3930,294,39
3931,294,39
3932,294,39
3933,294,39
3934,294,39
3935,294,39
3936,294,39
3937,294,39
3938,294,39
3939,294,39
3940,294,39
3941,294,39
3942,294,39
3943,294,39
3944,294,39
3945,294,39
